id_row,Date,New Business Type,Loan Type,Loan Duration,Other,Rate,Amount
277,200502,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.19000005722046,4564.0
278,200502,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
279,200502,Households,Loans for consumption,Over 5 years,NA,5.05000019073486,7.0
280,200502,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
281,200502,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.89000010490417,783.0
282,200502,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.0,60.0
283,200502,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
284,200502,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.01999998092651,21554.0
285,200502,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.87999999523163,5625.0
286,200503,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.15000009536743,46.0
287,200503,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
288,200503,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.85000002384186,6253.0
289,200503,Households,Loans for consumption,Over 5 years,NA,5.42999982833862,2.0
290,200503,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
291,200503,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.00999999046326,19180.0
292,200503,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
293,200503,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.49000000953674,1805.0
294,200503,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.80999994277954,1006.0
295,200503,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.41000008583069,130.0
296,200503,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.9300000667572,7688.0
297,200504,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
298,200504,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.88999998569489,6369.0
299,200504,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.34999990463257,42.0
300,200504,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.47000002861023,1259.0
301,200504,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
302,200504,Households,Loans for consumption,Over 5 years,NA,5.40000009536743,6.0
303,200504,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.29999995231628,5096.0
304,200504,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.5,157.0
305,200504,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.84999990463257,828.0
306,200504,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
307,200504,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.02999997138977,21432.0
308,200505,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.25,1609.0
309,200505,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.03999996185303,20169.0
310,200505,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.14000010490417,4496.0
311,200505,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.86000001430511,6441.0
312,200505,Households,Loans for consumption,Over 5 years,NA,5.65000009536743,9.0
313,200505,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.5,32.0
314,200505,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
315,200505,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
316,200505,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
317,200505,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.83999991416931,844.0
318,200505,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.50999999046326,149.0
319,200506,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,4.30999994277954,1032.0
320,200506,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
321,200506,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.47000002861023,1626.0
322,200506,Households,Loans for consumption,Over 5 years,NA,5.78999996185303,8.0
323,200506,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
324,200506,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.46000003814697,34.0
325,200506,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.91999995708466,8482.0
326,200506,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.5,145.0
327,200506,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
328,200506,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.26999998092651,6076.0
329,200506,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.04999995231628,18308.0
330,200507,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.60999989509583,1421.0
331,200507,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.5,160.0
332,200507,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
333,200507,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.79999995231628,5550.0
334,200507,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
335,200507,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.53000020980835,34.0
336,200507,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.83999991416931,833.0
337,200507,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
338,200507,Households,Loans for consumption,Over 5 years,NA,5.6399998664856,8.0
339,200507,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.1800000667572,5324.0
340,200507,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.02999997138977,14055.0
341,200508,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.50999999046326,131.0
342,200508,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.84999990463257,793.0
343,200508,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
344,200508,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
345,200508,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.79999995231628,5597.0
346,200508,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.5,25.0
347,200508,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.03999996185303,18270.0
348,200508,Households,Loans for consumption,Over 5 years,NA,5.80999994277954,5.0
349,200508,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.09999990463257,5895.0
350,200508,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.29999995231628,1553.0
351,200508,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
352,200509,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
353,200509,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
354,200509,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.5,25.0
355,200509,Households,Loans for consumption,Over 5 years,NA,5.80000019073486,5.0
356,200509,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.51999998092651,1751.0
357,200509,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.0699999332428,27602.0
358,200509,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
359,200509,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.8400000333786,6012.0
360,200509,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.98000001907349,8171.0
361,200509,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.79999995231628,980.0
362,200509,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.53999996185303,122.0
363,200510,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.5,1316.0
364,200510,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.02999997138977,22716.0
365,200510,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.83000004291534,5577.0
366,200510,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.51999998092651,26.0
367,200510,Households,Loans for consumption,Over 5 years,NA,5.63000011444092,5.0
368,200510,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.0,5797.0
369,200510,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.5699999332428,134.0
370,200510,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
371,200510,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
372,200510,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
373,200510,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.86999988555908,815.0
374,200511,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.28999996185303,5102.0
375,200511,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
376,200511,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
377,200511,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,5.3600001335144,26.0
378,200511,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.64000010490417,149.0
379,200511,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.09999990463257,19434.0
380,200511,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
381,200511,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.91999995708466,5152.0
382,200511,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.99000000953674,802.0
383,200511,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.4300000667572,1595.0
384,200511,Households,Loans for consumption,Over 5 years,NA,5.73000001907349,4.0
385,200512,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.6800000667572,2065.0
386,200512,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.61999988555908,181.0
387,200512,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,0.0,0.0
388,200512,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,0.0,0.0
389,200512,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.0,0.0
390,200512,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.08999991416931,5531.0
391,200512,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.41000008583069,8620.0
